F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22503183	MZ22509990	18	0.8695	0.9204	0.8198	0.8876	-0.0678	
MZ22501057	MZ22523854	8	0.9680	0.9702	0.9775	0.9687	0.0088	
MZ22506065	MZ22530056	8	0.3548	-0.5000	0.1810	0.1838	-0.0028	
MZ22516703	MZ22505568	24	0.9303	0.6285	0.8363	0.7264	0.1099	
MZ22521859	MZ22520639	12	0.9615	0.7273	0.9286	0.8778	0.0507	
MZ22501587	MZ22503106	15	0.4949	0.9535	0.5609	0.7242	-0.1633	
MZ22506254	MZ22515110	11	0.9439	0.6733	0.8585	0.8376	0.0209	
MZ22528233	MZ22502366	36	0.0507	0.0520	1.0000	0.0518	0.9482	
MZ22505414	MZ22516199	53	0.6583	0.7920	1.0000	0.7187	0.2813	
MZ22504796	MZ22505088	63	0.4128	0.9123	0.4816	0.6626	-0.1810	
MZ22525842	MZ22516284	7	0.2557	0.1497	0.5384	0.1696	0.3689	
MZ22522401	MZ22513608	2	0.9569	0.9103	1.0000	0.9166	0.0834	
MZ22519470	MZ22530220	10	0.3837	-0.5000	0.2785	0.2364	0.0421	
MZ22508854	MZ22512103	6	0.4568	0.3907	0.3418	0.4171	-0.0753	
MZ22521468	MZ22515038	4	0.7903	0.6976	0.7152	0.7404	-0.0251	
MZ22506584	MZ22502787	11	0.3880	0.6597	0.0750	0.5115	-0.4365	
MZ22516865	MZ22506380	53	0.2743	0.1533	1.0000	0.2098	0.7902	
MZ22526432	MZ22507135	1	0.2407	-0.0006	-0.3225	0.0798	-0.4023	
MZ22508166	MZ22527419	1	0.9830	-0.3333	0.8947	0.7751	0.1196	
MZ22521116	MZ22527329	42	0.2064	0.4680	0.8630	0.2500	0.6130	
MZ22500923	MZ22513976	3	-0.3204	-0.1852	-0.3689	-0.3077	-0.0612	
MZ22524842	MZ22521046	8	-0.6667	0.1894	0.4101	0.0542	0.3559	
MZ22510298	MZ22512969	12	0.6838	0.7969	0.8178	0.7323	0.0856	
MZ22529279	MZ22515185	2	0.2546	0.2029	0.1143	0.2080	-0.0937	
MZ22517275	MZ22527137	2	0.1661	0.9155	0.1682	0.3802	-0.2120	
MZ22526752	MZ22504494	7	0.5954	0.8158	0.9019	0.7758	0.1261	
MZ22521510	MZ22502093	6	0.2551	-0.4901	-0.2753	-0.0244	-0.2510	
MZ22528046	MZ22527994	4	0.1406	-0.1353	-0.0738	0.0026	-0.0764	
MZ22505320	MZ22500645	171	0.1187	0.2754	0.1376	0.2250	-0.0874	
MZ22527037	MZ22504144	13	0.9778	0.7161	0.7220	0.8192	-0.0972	
MZ22518812	MZ22525045	33	-0.1627	0.1925	0.6930	-0.0916	0.7847	
MZ22527730	MZ22525544	18	0.3039	0.3649	0.0576	0.3456	-0.2880	
MZ22500017	MZ22529739	20	0.1065	-0.5000	0.0340	0.0514	-0.0173	
MZ22528559	MZ22513284	14	0.0712	0.1197	-0.1028	0.1128	-0.2156	
MZ22530787	MZ22502823	34	0.4338	0.2059	0.8695	0.2287	0.6409	
MZ22520672	MZ22514795	1	0.2593	0.0833	0.2941	0.1351	0.1590	
MZ22521707	MZ22524110	2	-0.3333	0.3014	0.5000	-0.0159	0.5159	
MZ22516743	MZ22517165	4	0.2390	0.3895	-0.0576	0.3275	-0.3851	
MZ22512103	MZ22511548	5	0.3907	0.3839	0.1306	0.3868	-0.2562	
MZ22516685	MZ22527402	14	0.7945	0.6997	0.9167	0.7708	0.1459	
MZ22503572	MZ22501849	17	0.8746	0.9727	0.8928	0.9209	-0.0281	
MZ22529962	MZ22505844	1	0.8209	0.1216	0.0714	0.1952	-0.1238	
MZ22507903	MZ22507830	5	0.6517	-0.3383	0.2453	0.3471	-0.1018	
MZ22528529	MZ22506761	36	0.0964	0.1415	0.9627	0.1370	0.8257	
MZ22529594	MZ22525406	6	0.4508	0.0989	0.0941	0.1995	-0.1054	
MZ22519675	MZ22500459	142	0.0662	0.0266	-0.1117	0.0388	-0.1505	
MZ22521204	MZ22511212	1	0.8750	0.9979	1.0000	0.9400	0.0600	
MZ22519513	MZ22527042	8	0.8799	0.9368	0.9111	0.8903	0.0208	
MZ22511792	MZ22503273	52	0.6338	0.8142	1.0000	0.7348	0.2652	
MZ22510798	MZ22500799	85	0.0404	-0.0132	0.1125	-0.0011	0.1136	
MZ22517740	MZ22500867	49	-0.3092	0.2431	0.2005	0.1427	0.0578	
MZ22507535	MZ22527451	1	0.7501	0.6329	0.4575	0.7137	-0.2562	
MZ22526117	MZ22520756	3	-0.1988	0.0192	-0.3802	-0.0403	-0.3399	
MZ22517024	MZ22500137	16	0.2574	-0.2651	-0.2561	-0.1877	-0.0684	
MZ22527903	MZ22516003	54	0.3941	0.3396	0.9667	0.3473	0.6194	
MZ22516301	MZ22528450	2	0.2219	-1.0000	-0.0667	-0.0496	-0.0171	
MZ22525752	MZ22512512	2	0.9282	0.1316	0.0666	0.2454	-0.1787	
MZ22529742	MZ22528232	2	-0.5000	-0.0432	-0.2144	-0.2716	0.0572	
MZ22521612	MZ22520634	103	0.0656	0.2033	0.3125	0.1532	0.1593	
MZ22524252	MZ22512863	57	0.1978	0.2971	0.8930	0.2756	0.6175	
MZ22501433	MZ22528211	15	0.5343	0.8078	0.6636	0.5617	0.1020	
MZ22500563	MZ22511866	54	0.0776	0.0912	0.9570	0.0795	0.8775	
MZ22519528	MZ22503572	47	0.7751	0.8746	0.9179	0.8323	0.0856	
MZ22526669	MZ22505676	33	0.6807	0.8943	0.6820	0.8059	-0.1239	
MZ22508612	MZ22526091	50	0.6884	0.0355	1.0000	0.5103	0.4897	
MZ22527436	MZ22530055	4	-0.2588	0.2382	-0.3140	-0.1168	-0.1972	
MZ22500052	MZ22528018	36	0.0593	0.0691	0.0239	0.0603	-0.0364	
MZ22501764	MZ22516936	39	-0.1393	0.4081	0.0503	0.1070	-0.0568	
MZ22528220	MZ22503670	36	0.2968	0.1596	0.3059	0.1734	0.1325	
MZ22521569	MZ22509520	3	0.5533	0.6893	0.7143	0.6569	0.0573	
MZ22511867	MZ22526713	16	0.9425	0.8466	0.9643	0.9083	0.0560	
MZ22528172	MZ22516481	2	0.6351	0.0744	-0.1444	0.1445	-0.2888	
MZ22522360	MZ22512753	51	0.2283	0.5215	0.8332	0.4416	0.3916	
MZ22504900	MZ22507060	15	0.9551	0.9635	1.0000	0.9590	0.0410	
MZ22529356	MZ22527640	12	0.1135	0.2687	1.0000	0.2022	0.7978	
MZ22511547	MZ22512527	5	0.2931	0.7219	0.1755	0.4837	-0.3082	
MZ22530738	MZ22528897	4	0.0568	0.0829	-0.0953	0.0698	-0.1652	
MZ22524927	MZ22530573	5	0.5872	0.8196	0.6738	0.6204	0.0534	
MZ22503105	MZ22520057	54	0.7281	0.8136	0.9459	0.7558	0.1901	
MZ22516810	MZ22520892	17	0.1897	-0.1946	-0.0448	0.0714	-0.1163	
MZ22521776	MZ22515532	50	-0.0173	0.5193	0.3926	0.4120	-0.0194	
MZ22524972	MZ22524510	194	0.3188	0.3116	0.2463	0.3147	-0.0684	
MZ22525174	MZ22503322	1	0.9607	0.9457	0.9488	0.9487	0.0002	
MZ22501704	MZ22516128	76	0.0590	0.1372	0.0948	0.0726	0.0222	
MZ22515447	MZ22513581	1	0.9758	0.9976	1.0000	0.9864	0.0136	
MZ22525940	MZ22526400	3	0.3537	0.8838	0.7000	0.5127	0.1873	
MZ22519550	MZ22527422	10	0.7388	0.8639	0.8621	0.7906	0.0715	
MZ22500204	MZ22517394	60	0.1271	0.0791	0.0956	0.1209	-0.0253	
MZ22521924	MZ22500892	6	-0.3333	0.9433	0.9115	0.7837	0.1278	
MZ22527787	MZ22502585	20	-1.0000	0.2776	0.9412	0.0522	0.8890	
MZ22505427	MZ22503768	1	0.6894	0.1182	0.0643	0.3034	-0.2391	
MZ22504521	MZ22520502	100	0.3317	0.2859	0.4666	0.3225	0.1441	
MZ22505645	MZ22515031	3	0.8330	0.9031	0.9143	0.8671	0.0472	
MZ22517555	MZ22503441	4	0.1816	0.6543	0.6842	0.5051	0.1791	
MZ22524535	MZ22512960	15	0.6937	0.6429	0.6068	0.6708	-0.0640	
MZ22504783	MZ22523416	109	0.7190	0.5044	0.9333	0.6403	0.2930	
MZ22528353	MZ22520569	4	0.5490	0.5858	0.4308	0.5791	-0.1483	
MZ22521197	MZ22530924	8	0.5161	0.7501	0.3798	0.5395	-0.1596	
MZ22506302	MZ22528289	18	0.0693	0.0973	0.0929	0.0744	0.0185	
MZ22509210	MZ22525336	14	0.0475	-0.1359	0.0624	-0.0327	0.0951	
MZ22519669	MZ22524514	2	0.7126	0.8000	0.8667	0.7563	0.1104	
MZ22500132	MZ22528205	35	0.0696	-0.0755	0.8280	0.0551	0.7729	
MZ22501638	MZ22506894	32	0.9161	0.9281	1.0000	0.9217	0.0783	
MZ22505133	MZ22523129	9	0.9556	0.9389	0.9798	0.9487	0.0311	
MZ22513449	MZ22511833	1	0.1620	0.7500	0.5265	0.4864	0.0401	
MZ22500828	MZ22508333	76	0.7429	0.6022	0.9643	0.6977	0.2666	
MZ22500864	MZ22500754	2	0.2183	0.0579	-0.1069	0.1904	-0.2973	
MZ22523047	MZ22502648	67	-0.1842	0.3307	1.0000	0.2371	0.7629	
MZ22503550	MZ22528676	34	0.1942	0.0972	0.9563	0.1840	0.7723	
MZ22500957	MZ22510305	17	0.9695	0.6667	0.9355	0.8523	0.0832	
MZ22527028	MZ22525551	1	0.7962	0.5091	0.5964	0.6154	-0.0190	
MZ22516813	MZ22529502	2	0.7443	0.8587	0.8406	0.7824	0.0582	
MZ22513876	MZ22505560	30	0.3706	0.8929	0.4273	0.6481	-0.2208	
MZ22515883	MZ22506728	16	0.8422	0.8900	1.0000	0.8701	0.1299	
MZ22522514	MZ22524293	5	0.1016	-0.0455	-0.3623	-0.0116	-0.3507	
MZ22506712	MZ22523617	7	0.5979	-0.5000	0.9091	0.3983	0.5108	
MZ22529391	MZ22523114	6	0.0512	0.1562	0.0025	0.1142	-0.1117	
MZ22527616	MZ22525743	3	0.2611	0.1429	0.3040	0.2020	0.1020	
MZ22521188	MZ22530300	30	0.0257	0.0660	0.8280	0.0304	0.7976	
MZ22509293	MZ22508570	4	0.4492	0.7975	0.5248	0.5985	-0.0736	
MZ22508487	MZ22530879	38	0.3784	-0.0454	0.9985	0.3380	0.6605	
MZ22512563	MZ22522432	4	0.8761	0.2680	0.7587	0.6860	0.0726	
MZ22524173	MZ22510999	88	0.0464	0.2912	1.0000	0.2380	0.7620	
MZ22518077	MZ22512748	3	0.9766	0.6591	0.7099	0.8042	-0.0943	
MZ22528554	MZ22502296	18	-0.5000	0.5948	0.5406	0.4905	0.0500	
MZ22500126	MZ22529059	26	0.5929	0.4929	0.9409	0.5858	0.3551	
MZ22520233	MZ22513378	8	0.5883	0.8222	0.7809	0.7088	0.0721	
MZ22526728	MZ22521335	62	0.2218	0.4072	0.4074	0.3248	0.0827	
MZ22529778	MZ22505125	15	-0.5000	0.6790	0.9500	0.5611	0.3889	
MZ22520003	MZ22500740	45	0.2560	0.7550	0.9600	0.6153	0.3447	
MZ22530379	MZ22513813	6	0.5134	0.4070	1.0000	0.4425	0.5575	
MZ22525950	MZ22510478	1	-0.5000	0.1567	0.1037	0.0691	0.0346	
MZ22500280	MZ22510125	76	0.2220	0.1584	1.0000	0.2110	0.7890	
MZ22509870	MZ22500811	68	0.0696	0.0548	0.0740	0.0576	0.0163	
MZ22529433	MZ22502268	34	0.3613	0.3300	0.8910	0.3326	0.5583	
MZ22506145	MZ22524791	12	0.2858	0.9693	0.3165	0.5687	-0.2521	
MZ22518966	MZ22514656	1	0.7862	0.9748	0.9273	0.8861	0.0412	
MZ22510301	MZ22512991	1	-0.0306	0.0000	0.0390	-0.0248	0.0638	
MZ22519946	MZ22520843	1	0.4948	0.0367	0.3049	0.3803	-0.0754	
MZ22520763	MZ22527106	71	0.6552	0.6992	0.8827	0.6735	0.2091	
MZ22522602	MZ22519252	8	0.9756	0.9370	0.9510	0.9499	0.0012	
MZ22519321	MZ22508972	6	0.9779	0.8795	1.0000	0.9272	0.0728	
MZ22526415	MZ22523546	3	0.6000	0.1718	0.1145	0.3757	-0.2611	
MZ22500916	MZ22504923	90	-0.1856	0.5982	0.4438	0.0383	0.4055	
MZ22508914	MZ22508585	11	0.9785	0.7533	0.9091	0.8761	0.0330	
MZ22526439	MZ22503768	9	-0.2266	0.1182	0.0261	0.0514	-0.0253	
MZ22525159	MZ22506554	52	0.8602	0.8316	1.0000	0.8436	0.1564	
MZ22529583	MZ22508124	17	-0.5000	0.6824	0.9167	0.5579	0.3588	
MZ22502457	MZ22531103	1	0.9898	-0.5000	0.9474	0.8330	0.1144	
MZ22527071	MZ22530329	6	0.2179	0.0229	1.0000	0.1399	0.8601	
MZ22519304	MZ22521781	2	-0.1724	0.3120	-0.0888	-0.0403	-0.0486	
MZ22506356	MZ22516296	118	0.0557	0.2015	-0.2284	0.0989	-0.3273	
MZ22524546	MZ22512983	7	0.8280	0.4725	0.6232	0.6725	-0.0493	
MZ22514326	MZ22520563	3	-0.1977	0.0676	0.0121	-0.1336	0.1457	
MZ22528307	MZ22513501	2	-0.2939	0.0927	-0.3884	-0.1006	-0.2878	
MZ22520218	MZ22501769	45	-0.0258	0.0492	1.0000	0.0367	0.9633	
MZ22514053	MZ22522254	26	0.9330	0.3819	0.4267	0.6663	-0.2397	
MZ22502684	MZ22513114	15	0.6946	-0.5000	0.8571	0.3533	0.5039	
MZ22501169	MZ22520214	10	0.9566	0.9537	1.0000	0.9559	0.0441	
MZ22516245	MZ22528466	27	0.7294	-0.2869	0.6837	0.5262	0.1575	
MZ22515991	MZ22517165	20	-0.1111	0.3895	-0.1618	0.1670	-0.3288	
MZ22528294	MZ22528421	2	0.1018	0.2230	-0.0593	0.1745	-0.2338	
MZ22502390	MZ22513123	142	0.2787	0.0893	1.0000	0.2204	0.7796	
MZ22517290	MZ22514860	3	0.6951	0.8323	0.7534	0.7658	-0.0124	
MZ22500360	MZ22503677	112	0.1986	0.1733	0.2161	0.1893	0.0268	
MZ22501072	MZ22517503	85	0.3532	0.4886	0.9247	0.3840	0.5408	
MZ22527056	MZ22521370	22	0.0028	0.6330	0.9615	0.5335	0.4280	
MZ22525903	MZ22521206	24	0.9134	0.8844	0.9473	0.8968	0.0505	
MZ22504921	MZ22501424	3	0.7486	0.8210	0.7816	0.7999	-0.0182	
MZ22529331	MZ22513898	4	0.0137	0.2695	0.0760	0.2425	-0.1665	
MZ22529514	MZ22504032	3	-1.0000	0.9548	0.9844	0.7491	0.2353	
MZ22502549	MZ22521543	2	0.9333	0.6366	0.8886	0.8928	-0.0042	
MZ22500071	MZ22513551	10	0.9496	0.8409	1.0000	0.8986	0.1014	
MZ22507099	MZ22508705	61	0.4600	-0.0717	-0.0628	0.1802	-0.2429	
MZ22522824	MZ22502265	13	0.8665	0.8129	0.9231	0.8363	0.0868	
MZ22502870	MZ22502186	11	-0.0935	-0.2156	0.2664	-0.1749	0.4413	
MZ22526389	MZ22514408	136	0.3975	0.3618	1.0000	0.3733	0.6267	
MZ22506892	MZ22500144	117	-0.0089	0.0656	0.0350	0.0512	-0.0162	
MZ22507857	MZ22512942	45	0.3384	0.7151	0.9643	0.4057	0.5586	
MZ22524422	MZ22509511	18	0.9171	0.9147	1.0000	0.9153	0.0847	
MZ22526117	MZ22525284	9	-0.1988	0.4880	0.1657	0.3506	-0.1849	
MZ22502478	MZ22517884	218	0.0682	0.5734	0.2747	0.2047	0.0700	
MZ22517003	MZ22519963	22	0.6424	0.9553	0.8947	0.8235	0.0712	
MZ22512679	MZ22514671	10	-0.1031	0.6250	0.1490	0.3284	-0.1793	
MZ22515801	MZ22501032	17	-0.0372	-0.0526	-0.2283	-0.0495	-0.1788	
MZ22518135	MZ22516775	68	0.3090	0.3954	0.2302	0.3579	-0.1277	
MZ22525650	MZ22509012	3	0.5752	0.0991	0.0308	0.2026	-0.1718	
MZ22516152	MZ22512535	13	0.8252	0.9663	0.9941	0.9040	0.0901	
MZ22516277	MZ22524883	36	0.5790	0.5526	0.8912	0.5738	0.3175	
MZ22524785	MZ22527123	21	0.2089	0.2579	0.9175	0.2236	0.6939	
MZ22518833	MZ22522589	6	0.1473	0.3175	0.0001	0.2005	-0.2003	
MZ22514378	MZ22516346	8	0.9578	0.9163	0.9714	0.9377	0.0338	
MZ22515595	MZ22506670	4	0.8426	0.9930	1.0000	0.9222	0.0778	
MZ22500890	MZ22502967	17	0.4309	0.9659	0.4725	0.6767	-0.2042	
MZ22518156	MZ22515271	16	0.9557	0.9363	1.0000	0.9452	0.0548	
MZ22501633	MZ22501324	92	0.8612	0.8730	0.9663	0.8669	0.0993	
MZ22511239	MZ22528175	4	0.3253	-0.1445	0.0008	0.2399	-0.2391	
MZ22515136	MZ22500367	54	0.0840	0.0897	0.1356	0.0889	0.0468	
MZ22513970	MZ22511815	4	-0.4470	-0.0718	-0.5987	-0.3398	-0.2589	
MZ22501250	MZ22525143	116	0.5058	0.4070	0.5145	0.4781	0.0364	
MZ22516289	MZ22514725	18	0.0467	0.1909	-0.1096	0.0828	-0.1924	
MZ22524112	MZ22512497	38	0.6783	0.3793	0.7046	0.5047	0.2000	
MZ22520627	MZ22516245	6	0.6245	0.7294	0.6437	0.7008	-0.0571	
MZ22505030	MZ22512609	72	-0.0641	0.7849	0.2031	0.2446	-0.0415	
MZ22522656	MZ22506451	63	0.8218	0.8115	1.0000	0.8160	0.1840	
MZ22516775	MZ22515798	95	0.3954	0.5632	0.2613	0.4793	-0.2179	
MZ22523370	MZ22513388	9	0.0993	0.9292	0.3488	0.6218	-0.2730	
MZ22510755	MZ22506531	11	0.7762	0.8201	0.9831	0.8013	0.1818	
MZ22510543	MZ22512124	2	0.8333	0.9340	1.0000	0.8938	0.1062	
MZ22513364	MZ22504137	17	0.9613	0.8087	0.8574	0.8828	-0.0254	
MZ22508040	MZ22507529	30	-0.3391	0.3453	0.9444	0.2312	0.7132	
MZ22521572	MZ22510301	2	0.6509	-0.0306	0.1469	0.0890	0.0579	
MZ22526415	MZ22528746	2	0.6000	0.3503	0.3784	0.5584	-0.1799	
MZ22509381	MZ22516151	7	0.9309	0.4760	0.7307	0.7319	-0.0011	
MZ22530451	MZ22506500	20	-0.5000	-0.0282	-0.0536	-0.0631	0.0095	
MZ22523950	MZ22512671	2	-0.6667	0.0338	-0.0304	-0.0975	0.0671	
MZ22502232	MZ22528111	7	-0.0094	-0.1829	-0.1776	-0.0400	-0.1376	
MZ22518556	MZ22503249	100	0.1306	0.4703	0.9538	0.3571	0.5967	
MZ22529325	MZ22501587	17	-1.0000	0.4949	0.9621	0.3375	0.6246	
MZ22525909	MZ22505826	1	0.4546	0.3193	0.2134	0.4019	-0.1885	
MZ22513969	MZ22526888	65	0.7827	0.8016	0.9371	0.7897	0.1474	
MZ22524526	MZ22520506	43	0.6179	0.5734	0.9455	0.5798	0.3658	
MZ22504555	MZ22529369	23	0.3801	-1.0000	0.9394	0.2965	0.6429	
MZ22511524	MZ22503603	20	0.3091	-0.0256	0.1270	0.2135	-0.0865	
MZ22530548	MZ22501266	2	-0.5000	0.8116	0.7822	0.6735	0.1087	
MZ22504938	MZ22516112	74	0.5439	0.2704	1.0000	0.4528	0.5472	
MZ22526838	MZ22528508	3	0.3831	-0.5000	0.2083	0.2065	0.0019	
MZ22508619	MZ22500141	11	0.6646	0.3670	0.2755	0.4815	-0.2059	
MZ22524962	MZ22513878	39	0.8402	0.7648	1.0000	0.7927	0.2073	
MZ22515609	MZ22522860	3	0.7246	0.6832	0.4829	0.7078	-0.2249	
MZ22510123	MZ22519853	17	0.8481	0.9824	0.9056	0.8967	0.0089	
MZ22525574	MZ22507690	11	0.1948	0.7568	0.8194	0.6765	0.1429	
MZ22522447	MZ22527125	2	0.0131	0.6667	0.5652	0.4393	0.1259	
MZ22505574	MZ22528205	1	0.0317	-0.0755	-0.2159	0.0049	-0.2208	
MZ22525749	MZ22509652	39	0.7086	0.7733	1.0000	0.7616	0.2384	
MZ22526890	MZ22523370	16	0.3605	0.0993	-0.1013	0.2231	-0.3243	
MZ22524079	MZ22512632	14	0.8424	0.8620	0.8782	0.8531	0.0250	
MZ22512051	MZ22512407	38	0.6519	0.5856	0.3293	0.6187	-0.2894	
MZ22523860	MZ22515908	9	0.6844	0.4010	0.5868	0.5257	0.0611	
MZ22525895	MZ22516460	3	-0.2709	0.8193	0.4006	0.4268	-0.0263	
MZ22528685	MZ22530456	2	-0.1477	-0.5000	-0.2675	-0.3238	0.0564	
MZ22522073	MZ22528405	4	-0.5327	-0.1469	-0.3118	-0.3784	0.0665	
MZ22504706	MZ22518346	60	0.6338	0.7627	0.9337	0.6768	0.2569	
MZ22530748	MZ22526969	2	0.8840	0.9248	0.9791	0.9185	0.0606	
MZ22501483	MZ22531184	11	0.8640	-0.5000	0.9545	0.7400	0.2146	
MZ22525260	MZ22529270	1	0.0593	-0.5000	-0.0098	-0.0805	0.0708	
MZ22507088	MZ22528986	36	0.2307	0.2645	0.4569	0.2341	0.2229	
MZ22512568	MZ22524686	56	0.8584	0.8715	1.0000	0.8639	0.1361	
MZ22514920	MZ22520547	8	0.8882	0.7367	0.6571	0.8124	-0.1553	
MZ22516889	MZ22502145	90	0.1630	0.1804	1.0000	0.1766	0.8234	
MZ22502480	MZ22516613	23	0.9208	0.4583	0.9180	0.7391	0.1789	
MZ22521759	MZ22507760	15	-0.1341	0.8726	1.0000	0.6895	0.3105	
MZ22502953	MZ22525643	12	0.7385	0.9371	0.7201	0.8261	-0.1060	
MZ22504988	MZ22525111	13	0.6331	-0.0147	0.2436	0.4517	-0.2081	
MZ22516390	MZ22500742	7	0.8779	0.0512	0.1902	0.4186	-0.2285	
MZ22500880	MZ22521781	18	0.2796	0.3120	0.3673	0.2824	0.0849	
MZ22508854	MZ22500188	37	0.4568	-0.1731	-0.0512	-0.1206	0.0694	
MZ22525203	MZ22515270	14	0.6555	-0.0047	0.7181	0.2311	0.4870	
MZ22508565	MZ22501815	206	0.3265	0.4912	0.3368	0.4243	-0.0875	
MZ22515605	MZ22520200	1	0.9764	0.4000	0.8621	0.7776	0.0844	
MZ22515856	MZ22509545	11	0.8979	0.1295	0.1976	0.4788	-0.2811	
MZ22508918	MZ22528434	33	0.5202	0.5419	1.0000	0.5225	0.4775	
MZ22527005	MZ22530540	1	-0.3333	-0.5000	0.3826	-0.4000	0.7826	
MZ22526623	MZ22516460	1	-0.2000	0.8193	0.5880	0.5766	0.0114	
MZ22523113	MZ22518605	6	-0.1162	0.0622	-0.0827	-0.0047	-0.0779	
MZ22507690	MZ22507498	9	0.7568	0.4809	0.3105	0.6151	-0.3045	
MZ22527778	MZ22527147	8	0.1980	0.5606	0.9784	0.4518	0.5265	
MZ22523122	MZ22500862	4	0.8472	0.9480	0.9243	0.9167	0.0076	
MZ22501044	MZ22509687	108	0.0725	0.0588	0.4771	0.0691	0.4080	
MZ22501809	MZ22521156	76	0.3216	0.2304	1.0000	0.3058	0.6942	
MZ22505133	MZ22527653	7	0.9556	0.9729	0.9748	0.9616	0.0132	
MZ22503183	MZ22503066	1	0.8695	0.9322	0.8010	0.8972	-0.0962	
MZ22510083	MZ22504716	75	0.8859	0.4671	0.8127	0.6466	0.1661	
MZ22502018	MZ22526281	13	0.8462	-0.3333	0.8317	0.6599	0.1718	
MZ22514497	MZ22524781	80	0.3048	0.2964	1.0000	0.3000	0.7000	
MZ22530595	MZ22527328	2	-0.0715	0.4107	-0.0327	0.2041	-0.2368	
MZ22502333	MZ22523127	8	0.1938	0.1162	-0.1198	0.1797	-0.2995	
MZ22500506	MZ22504134	39	0.9207	0.7978	0.9697	0.8723	0.0974	
MZ22509302	MZ22501940	78	0.1990	0.3518	1.0000	0.3048	0.6952	
MZ22528080	MZ22514467	2	0.6626	-0.0177	-0.1134	0.1524	-0.2658	
MZ22526554	MZ22520501	1	-0.2685	-0.5000	-0.0723	-0.3347	0.2623	
MZ22503768	MZ22528521	1	0.1182	0.8005	0.0472	0.1687	-0.1215	
MZ22509322	MZ22508669	14	0.9452	0.8407	0.9411	0.8914	0.0497	
MZ22500620	MZ22523203	81	0.2978	0.4613	0.1486	0.3370	-0.1884	
MZ22510469	MZ22503107	14	0.9623	0.0890	0.2793	0.5513	-0.2720	
MZ22505030	MZ22528761	4	-0.0641	0.0433	-0.2068	-0.0547	-0.1521	
MZ22526914	MZ22521865	12	0.9326	0.9117	1.0000	0.9226	0.0774	
MZ22521195	MZ22530028	8	0.2307	-1.0000	-0.1039	-0.1209	0.0170	
MZ22508080	MZ22527056	2	0.1017	0.0028	-0.1697	0.0869	-0.2565	
MZ22505461	MZ22523621	54	0.1906	0.1867	0.9819	0.1901	0.7918	
MZ22518855	MZ22516544	15	0.9724	0.9493	1.0000	0.9602	0.0398	
MZ22500120	MZ22512842	38	0.1228	0.6439	0.1809	0.3205	-0.1396	
MZ22505504	MZ22529178	14	0.6599	0.6428	1.0000	0.6582	0.3418	
MZ22504849	MZ22529543	37	-0.0732	0.0566	0.9545	-0.0614	1.0159	
MZ22512347	MZ22514492	5	0.9943	0.9946	1.0000	0.9944	0.0056	
MZ22521236	MZ22508251	47	0.0677	0.2518	1.0000	0.2255	0.7745	
MZ22511548	MZ22508854	2	0.3839	0.4568	0.0377	0.4082	-0.3704	
MZ22509373	MZ22509283	32	0.1676	-0.0335	-0.0229	0.0335	-0.0564	
MZ22514259	MZ22501728	30	0.6001	0.1809	0.1718	0.3399	-0.1681	
MZ22525221	MZ22502274	24	0.6871	0.8399	0.8514	0.8001	0.0514	
MZ22511118	MZ22504689	34	0.5831	0.0155	-0.1584	0.2993	-0.4577	
MZ22528557	MZ22506833	20	0.1906	0.0363	0.9367	0.0517	0.8850	
MZ22524890	MZ22504384	44	-0.1767	0.1696	0.1137	0.1281	-0.0144	
MZ22519587	MZ22524557	3	0.0799	-0.1667	-0.0358	-0.0546	0.0188	
MZ22514556	MZ22500818	14	0.9692	-0.0238	0.2596	0.4276	-0.1680	
MZ22505592	MZ22517117	72	0.8191	0.5671	1.0000	0.7291	0.2709	
MZ22525700	MZ22528635	3	0.2150	0.1575	0.6667	0.1862	0.4804	
MZ22520378	MZ22502204	2	0.8345	0.3418	0.2773	0.5002	-0.2229	
MZ22529088	MZ22504910	2	-1.0000	0.9679	0.8103	0.7711	0.0392	
MZ22529713	MZ22521813	2	-0.5000	0.8099	0.9118	0.7225	0.1893	
MZ22507136	MZ22500019	76	0.0127	0.0772	0.0478	0.0660	-0.0181	
MZ22521082	MZ22524806	10	0.4441	0.8121	0.8750	0.6741	0.2009	
MZ22513133	MZ22526049	11	0.7333	0.5759	0.7353	0.6453	0.0900	
MZ22512778	MZ22524871	22	0.9561	0.8936	1.0000	0.9296	0.0704	
MZ22500154	MZ22512429	36	0.3266	-0.3600	0.1597	0.2330	-0.0733	
MZ22529642	MZ22520387	18	-1.0000	0.4689	0.5225	0.2853	0.2372	
MZ22512607	MZ22504689	90	0.0395	0.0155	0.2413	0.0207	0.2206	
MZ22515227	MZ22505225	25	0.6503	0.2670	0.9200	0.4970	0.4230	
MZ22526495	MZ22522982	18	0.6277	0.4802	0.3378	0.5785	-0.2407	
MZ22514231	MZ22526867	1	0.6667	-0.2500	0.6923	0.3846	0.3077	
MZ22505962	MZ22526206	88	0.2723	0.3034	0.9934	0.2771	0.7164	
MZ22528770	MZ22505773	32	0.0953	0.2630	0.9491	0.2443	0.7048	
MZ22516985	MZ22517121	36	0.5860	0.0551	0.1717	0.3066	-0.1349	
MZ22526189	MZ22517886	14	0.9069	0.8522	1.0000	0.8729	0.1271	
MZ22528502	MZ22501308	17	0.2530	0.1532	0.0670	0.1598	-0.0929	
